opportunity_id,title,category,source,url,reward_amount,reward_currency,deadline,requirements,capital_required,difficulty,estimated_hours,risk_level,success_probability,verification_score,recommended_action,recommendation_reason,verification_status,human_approval_required,country_restrictions,kyc_required,payment_method,link_active,explicit_reward,verified_at
56,[P4] 크롤러 간 경쟁 랭킹 시스템,open_source_bounty,GitHub Reward Issues,https://github.com/cpagent78/crawler-network/issues/17,,,,signed in to change notification settings Fork 3 Star 0 Code Issues 17 Pull requests 8 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights [P4] 크롤러 간 경쟁 랭킹 시스템 #17 New issue Copy link New issue Copy l,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-07-18T20:00:49.079725+00:00
57,✨ Feature Request: 支持通过拖拽式画布构建“ChatClaw”应用及可视化微调,open_source_bounty,GitHub Reward Issues,https://github.com/iflytek/astron-agent/issues/1066,,,,signed in to change notification settings Fork 864 Star 8,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-07-18T20:00:51.232348+00:00
58,✨ Feature Request: 支持 OpenClaw 触发 Astron Agent 调度 RPA 机器人执行安全操作,open_source_bounty,GitHub Reward Issues,https://github.com/iflytek/astron-agent/issues/1067,,,,signed in to change notification settings Fork 864 Star 8,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-07-18T20:00:53.102021+00:00
182,每日速递 Daily Digest — 2026-07-15,ai_bounty,AI Agent Bounties,https://github.com/Aurora-yang-git/workflow/issues/47,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 48 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights 每日速递 Daily Digest — 2026-07-15 #47 New issue Copy link New is,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-07-18T20:00:54.844715+00:00
215,🩺 CI Health — Last 7 days,ai_integration,MCP Paid Opportunities,https://github.com/microsoft/aspire/issues/18231,,,,signed in to change notification settings Fork 934 Star 6,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-07-18T20:00:56.873360+00:00
199,🎯 Bounty Alert: 13 New Opportunities — 2026-07-14 16:15 UTC,ai_bounty,AI Agent Bounties,https://github.com/greyw0rks/bountyscout/issues/259,,,,signed in to change notification settings Fork 9 Star 7 Code Issues 303 Pull requests 4 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights 🎯 Bounty Alert: 13 New Opportunities — 2026-07-14 16:15 UTC,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-07-18T20:00:58.679044+00:00
235,Keeping the web open and private in the bot era,open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/privacy-security/keeping-the-web-open-and-private-in-the-bot-era/,,,,hard for attackers to create new identities and reset their allowance,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,open to all,0,,1,0,2026-07-18T20:00:59.909829+00:00
236,Firefox is easier than ever to customize,open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/firefox-settings/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:01:01.116617+00:00
237,"What’s new in Firefox this June, and what’s next on the Firefox roadmap",open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/firefox-roadmap-152/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:01:02.321406+00:00
238,Browse more privately all summer with Firefox’s free built-in VPN,open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/firefox-built-in-vpn-summer/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:01:03.532195+00:00
239,Make Firefox your World Cup sidekick this summer,open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/firefox-world-cup/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,"open to follow the action, keep up with the conversation, and stay on top of everything else happening online – whether you’re watching from the couch or checking in o",0,,1,0,2026-07-18T20:01:04.789979+00:00
240,Mozilla and Adafruit bring Web Serial workflows to Firefox,open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/firefox-web-serial-adafruit/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:01:06.016759+00:00
241,Designing Firefox for the future,open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/new-firefox-design/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:45.481746+00:00
242,"A free VPN you can trust, now built into Firefox",open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/built-in-vpn/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:46.685534+00:00
243,"New in Firefox 151: VPN location selection, AI controls on mobile, and expanded Shake to Summarize support",open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/more-control-firefox/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:47.897322+00:00
244,AI controls are here for Firefox mobile,open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/ai-controls-firefox-mobile/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:49.097112+00:00
245,Firefox’s Shake to Summarize expands to Android and new languages on iOS,open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/shake-to-summarize-expansion/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:50.323897+00:00
246,"Welcoming Abigail Besdin, Mozilla’s new Chief Operating Officer",open_source,Mozilla Blog,https://blog.mozilla.org/en/mozilla/leadership/coo-abigail-besdin/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:51.548683+00:00
247,"What’s new in Firefox mobile: Less clutter, more control and a free built-in VPN",open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/mobile-updates/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:52.777468+00:00
248,The zero-days are numbered,open_source,Mozilla Blog,https://blog.mozilla.org/en/firefox/privacy-security/ai-security-zero-day-vulnerabilities/,,,,,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:53.985256+00:00
249,"Old habits die hard: Microsoft tries to limit our options, this time with AI",open_source,Mozilla Blog,https://blog.mozilla.org/en/mozilla/ai/microsoft-copilot-ai-user-choice/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:55.243036+00:00
250,0DIN is open-sourcing AI security and the hard-earned knowledge behind it,open_source,Mozilla Blog,https://blog.mozilla.org/en/mozilla-new-products/0din-ai-security-scanner/,,,,,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:56.440827+00:00
251,"UN Open Source Week, AI Fellowship, and 2025 Annual Report",open_source,Open Source Initiative,https://opensource.org/blog/un-open-source-week-ai-fellowship-and-2025-annual-report,,,,for Software Open Source AI Open Source AI OSAI Definition Process Timeline Open Weights FAQ Checklist Community Become an Individual Member Become an OSI Affiliate Affiliate Organizations Maintainers Events Forum OpenSource,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,Open to open-source AI? Navigating AI model choice in public sector agencies (Government Information Quarterly) Commons-Governed Artificial Intelligence: A Taxonomy of,0,,1,0,2026-07-18T20:19:57.465647+00:00
252,Open Source AI Fellowship Announced at UN Open Source Week,open_source,Open Source Initiative,https://opensource.org/blog/open-source-ai-fellowship-announced-at-un-open-source-week,,,,for Software Open Source AI Open Source AI OSAI Definition Process Timeline Open Weights FAQ Checklist Community Become an Individual Member Become an OSI Affiliate Affiliate Organizations Maintainers Events Forum OpenSource,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:58.444475+00:00
254,The OSI 2025 Annual Report Is Now Available,open_source,Open Source Initiative,https://opensource.org/blog/the-osi-2025-annual-report-is-now-available,,,,for Software Open Source AI Open Source AI OSAI Definition Process Timeline Open Weights FAQ Checklist Community Become an Individual Member Become an OSI Affiliate Affiliate Organizations Maintainers Events Forum OpenSource,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:19:59.438301+00:00
255,From G7’s Vision on AI Openness to EU’s Tech Sovereignty Package,open_source,Open Source Initiative,https://opensource.org/blog/from-g7s-vision-on-ai-openness-to-eus-tech-sovereignty-package,,,,for operating systems,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:20:00.439126+00:00
256,OSI welcomes the European Union’s “Tech Sovereignty” package,open_source,Open Source Initiative,https://opensource.org/blog/osi-welcomes-the-european-unions-tech-sovereignty-package,,,,in R&I programmes Direct match to the OSI proposal OSI response p,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:20:01.469946+00:00
257,Open Source Initiative Helps G7 Deliver Vision On AI Openness,open_source,Open Source Initiative,https://opensource.org/blog/open-source-initiative-helps-g7-deliver-vision-on-ai-openness,,,,for Software Open Source AI Open Source AI OSAI Definition Process Timeline Open Weights FAQ Checklist Community Become an Individual Member Become an OSI Affiliate Affiliate Organizations Maintainers Events Forum OpenSource,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:20:02.462772+00:00
258,Open Source Organizations Weigh in on Age Attestation,open_source,Open Source Initiative,https://opensource.org/blog/open-source-organizations-weigh-in-on-age-attestation,,,,for operating systems,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:20:03.443600+00:00
259,Open Technology Research Symposium 2026 Opens Call for Proposals,open_source,Open Source Initiative,https://opensource.org/blog/open-technology-research-symposium-2026-opens-call-for-proposals,,,,for Software Open Source AI Open Source AI OSAI Definition Process Timeline Open Weights FAQ Checklist Community Become an Individual Member Become an OSI Affiliate Affiliate Organizations Maintainers Events Forum OpenSource,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:20:04.433427+00:00
260,"Listening, Learning, and Building Together at OSI",open_source,Open Source Initiative,https://opensource.org/blog/listening-learning-and-building-together-at-osi,,,,for Software Open Source AI Open Source AI OSAI Definition Process Timeline Open Weights FAQ Checklist Community Become an Individual Member Become an OSI Affiliate Affiliate Organizations Maintainers Events Forum OpenSource,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-07-18T20:20:05.449249+00:00
